tid,attrName,label,ec-missing-value,ec-default-value,ec-top-value,ec-valid-number,ec-cardinality-vio,ec-lookup-attr,ec-valid-data-type,ec-unused-column,ec-pattern-value,ec-value-len,ec-value-len-Hampelx84,ec-value-len-evt,ec-value-len-1-5-IQR,ec-value-len-z-test,ec-value-len-trimmed-range,ec-value-len-winsorized-range
1347,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1379,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1388,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1404,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1440,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1447,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1508,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
152,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1549,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1554,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1675,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1680,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
171,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1717,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1753,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1756,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1762,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1769,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1792,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1795,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
18,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
1834,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1876,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1884,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1885,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1902,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1944,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1958,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1966,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1977,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1982,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1993,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1995,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2017,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
202,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2033,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2049,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2097,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
21,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
2118,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2150,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2201,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
222,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2321,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2354,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2391,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
247,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
258,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
270,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
300,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
302,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
328,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
340,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
361,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
363,tid,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
415,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
445,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
446,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
460,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
499,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
53,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
557,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
570,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
587,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
603,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
612,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
613,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
630,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
657,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
659,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
683,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
738,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
75,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
784,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
822,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
826,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
834,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
845,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
852,tid,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
857,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
871,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
906,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1122,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1138,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1248,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1697,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2264,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
669,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
946,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1367,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1048,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1070,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1119,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1227,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1230,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1500,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1557,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1647,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
170,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1907,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2061,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2103,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2281,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
390,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
427,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
503,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
525,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
763,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
993,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1480,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1232,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1423,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1434,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1448,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1495,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1525,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1531,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1593,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1676,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1742,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1784,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1804,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1840,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2225,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2385,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
286,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
308,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
345,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
439,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
620,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
648,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
661,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
860,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
922,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
947,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1156,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2060,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
550,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
779,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
10,tid,0,-1,-1,-1,-1,0,0,0,0,0,1,1,0,1,0,1,1
1010,tid,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1016,tid,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1030,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1060,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1076,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1126,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1154,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1170,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1191,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1242,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1292,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1317,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1383,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1393,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1452,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1470,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1485,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1520,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1607,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1632,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1654,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1662,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1663,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1690,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1716,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1730,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1787,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1806,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1888,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1891,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1895,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1913,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1937,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1961,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2026,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2128,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2129,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2160,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2169,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2214,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2232,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2248,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2263,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2269,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2283,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2339,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2399,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
249,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
287,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
355,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
373,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
435,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
496,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
512,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
548,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
561,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
585,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
601,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
638,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
641,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
670,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
680,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
693,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
704,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
730,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
749,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
77,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
772,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
823,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
829,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
848,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
859,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
865,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
872,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
876,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
91,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
915,tid,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
927,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
94,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
941,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
944,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
95,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
958,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
982,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
987,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1151,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1226,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1254,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1279,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1493,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1533,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1833,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1867,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
200,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2119,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2197,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2237,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2320,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2389,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
455,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
814,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
904,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
989,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1714,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2195,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
310,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
617,tid,0,-1,-1,1,-1,1,0,0,0,0,0,1,0,1,0,0,0
1014,tid,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1066,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1068,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1108,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1175,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1216,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1218,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1224,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1281,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1384,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1496,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1510,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1527,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1615,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1649,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1693,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1701,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1771,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1809,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1835,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1843,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1857,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1873,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1878,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1903,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
191,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1919,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1921,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2015,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
203,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
2059,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2121,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2131,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2136,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2137,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2163,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2288,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2289,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2309,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2356,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2400,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
2405,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
321,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
365,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
389,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
428,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
442,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
480,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
489,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
532,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
576,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
767,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
773,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
776,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
818,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
83,tid,0,-1,-1,1,-1,0,0,0,0,0,1,1,0,1,0,1,1
875,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1430,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
183,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1883,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
2135,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1005,tid,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1021,tid,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1031,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1038,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1044,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1052,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1058,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1061,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
108,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1089,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1096,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
114,tid,0,-1,-1,1,-1,0,0,0,0,0,0,1,0,1,0,0,0
1162,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1177,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1213,tid,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0
1223,tid,0,-1,-1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
